 TIME(hr),Z_OUT(mD),Z_IN(mD),HEADDIFF(m),MODE(-),Q_TURB(m3_s),Q_SLUICE(m3_s),POWER(MW),T_CHART(-),P_CHART(-),H_START(m),H_END(m),P_TARG(-)
   2.5000000000000001E-002 ,  -2.0907159460227249      ,  -2.0900056013315518      ,   7.1034469117314814E-004 ,           0 ,   1.6392860609382036E-005 ,   3.1981768924222109E-002 ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.0000000000000003E-002 ,  -2.0917208838825654      ,  -2.0900653305386196      ,   1.6555533439457371E-003 ,           0 ,   1.0013803992073630E-004 ,  0.19267271936505698      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   7.4999999999999997E-002 ,  -2.0962316774494147      ,  -2.0903446209633860      ,   5.8870564860287189E-003 ,           0 ,   4.2497397983130375E-004 ,  0.79891447769751833      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
  0.10000000000000001      ,  -2.1017822566167292      ,  -2.0911494400806925      ,   1.0632816536036760E-002 ,           0 ,   1.0154327088791500E-003 ,   1.8475312321357626      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
  0.12500000000000000      ,  -2.1108057842506724      ,  -2.0928187578222581      ,   1.7987026428414321E-002 ,           0 ,   2.0635802854049277E-003 ,   3.5988839547282674      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
  0.14999999999999999      ,  -2.1194502928293559      ,  -2.0956995642638474      ,   2.3750728565508528E-002 ,           0 ,   3.4144826859279229E-003 ,   5.6515824434757738      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
  0.17499999999999999      ,  -2.1279883229910488      ,  -2.0999240612599137      ,   2.8064261731135076E-002 ,           0 ,   5.0514793944834513E-003 ,   7.8544199765514380      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
  0.20000000000000001      ,  -2.1356213093772296      ,  -2.1054889307674238      ,   3.0132378609805777E-002 ,           0 ,   6.8358779730014630E-003 ,   9.8790572885114525      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
  0.22500000000000001      ,  -2.1403452108103913      ,  -2.1121140275475949      ,   2.8231183262796389E-002 ,           0 ,   8.3732237465147571E-003 ,   11.122368351360503      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
  0.25000000000000000      ,  -2.1429738173044792      ,  -2.1191891505287006      ,   2.3784666775778618E-002 ,           0 ,   9.4866939939990784E-003 ,   11.447060153421090      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
